x,y,z,qx,qy,qz,qw,speed
89653.3,43185,-3.00164e-05,0,0,0.193802,0.981041,10.1944
89655.9,43186.1,-3.03428e-05,0,0,0.126778,0.991931,10.1944
89658.1,43186.7,-2.48626e-05,0,0,-0.0590188,0.998257,10.1944
89659.5,43186.2,-3.05093e-05,0,0,-0.227114,0.973868,10.1944
89661.3,43184.8,-3.04029e-05,0,0,-0.569699,0.821853,10.1944
89661.7,43182.7,-2.8743e-05,0,0,-0.79767,0.603094,10.1944
89661.1,43180.7,-3.04566e-05,0,0,-0.842832,0.538177,10.1944
89660,43179.1,-6.06436e-05,0,0,-0.94258,0.33398,10.1944
89658.4,43177.8,-6.10312e-05,0,0,-0.94121,0.337822,10.1944
89656.1,43176.3,-0.000122015,0,0,-0.975136,0.221605,10.1944
89653.4,43175,-3.05127e-05,0,0,-0.977256,0.212061,10.1944
89650.4,43173.6,0,0,0,-0.960296,0.278983,10.1944
89647.7,43171.9,-1.0495e-05,0,0,-0.900718,0.434404,10.1944
89646.5,43170.3,0,0,0,-0.796186,0.605052,10.1944
89646,43168.7,0,0,0,-0.757934,0.652331,10.1944
89646.3,43166.4,0,0,0,-0.413216,0.910633,10.1944
89648.1,43164.3,0,0,0,-0.314489,0.949261,10.1944
89650.3,43162.7,-8.27026e-06,0,0,-0.204088,0.978953,10.1944
89652.7,43161.7,0,0,0,-0.11875,0.992924,10.1944
89655,43161.2,0,0,0,0.0251802,0.999683,10.1944
89657.4,43161.2,0,0,0,0.182292,0.983244,10.1944
89659.6,43162,0,0,0,0.207034,0.978334,10.1944
89661.3,43163.5,0,0,0,0.342103,0.939663,10.1944
89663.2,43165.4,0,0,0,0.338898,0.940823,10.1944
89664.8,43167.6,-9.01153e-05,0,0,0.388338,0.921517,10.1944
89666.8,43169.9,-8.83969e-05,0,0,0.117631,0.993057,10.1944
89670.4,43170.8,-3.05176e-05,0,0,-0.184234,0.982882,10.1944
89673.4,43169.6,-2.99607e-05,0,0,-0.270967,0.962589,10.1944
89675.6,43167.6,-2.59371e-05,0,0,-0.293316,0.956015,10.1944
89677.2,43164.8,-5.42507e-05,0,0,-0.505613,0.86276,10.1944
89678.8,43161.9,-6.08185e-05,0,0,-0.618422,0.785846,10.1944
89679.4,43159.4,-2.89204e-05,0,0,-0.674636,0.738151,10.1944
89679.5,43156.7,-2.89204e-05,0,0,-0.828945,0.55933,10.1944
89678.5,43154.4,0,0,0,-0.928063,0.372422,10.1944
89677,43152.3,0,0,0,-0.975353,0.220652,10.1944
89673.8,43150.7,-2.09408e-05,0,0,-0.980415,0.196942,10.1944
89671.2,43149.6,-5.91467e-05,0,0,-0.97836,0.20691,10.1944
89668,43148.7,-6.06386e-05,0,0,-0.994856,0.101295,10.1944
89665,43148.1,-6.10351e-05,0,0,-0.939956,0.341294,10.1944
89662.4,43147.2,-5.90633e-05,0,0,-0.968383,0.249468,10.1944
89660.5,43145.9,-5.58621e-05,0,0,-0.931302,0.364247,10.1944
89658.8,43144.3,-3.0434e-05,0,0,-0.890207,0.455557,10.1944
89657.8,43142.2,-3.05176e-05,0,0,-0.769373,0.638799,10.1944
89657.3,43139.2,-5.53802e-05,0,0,-0.758069,0.652174,10.1944
89656.8,43136,-3.05175e-05,0,0,-0.778131,0.628102,10.1944
89656.5,43132.3,-3.05171e-05,0,0,-0.816573,0.577242,10.1944
89655.6,43129.2,-3.04884e-05,0,0,-0.836892,0.547369,10.1944
89654.7,43127.1,0,0,0,-0.899303,0.437326,10.1944
89653.4,43125.4,0,0,0,-0.923758,0.382976,10.1944
89651.8,43123.6,0,0,0,-0.976201,0.216868,10.1944
89649.6,43123,-5.5831e-05,0,0,-0.998993,0.0448707,10.1944
89646.9,43122.7,-5.7264e-05,0,0,-0.98836,0.152133,10.1944
89644.5,43122.6,-6.10348e-05,0,0,0.989989,0.141142,10.1944
89642.2,43123.2,-6.03496e-05,0,0,0.969132,0.246541,10.1944
89640.2,43124.2,-5.97091e-05,0,0,0.953365,0.301821,10.1944
89638.4,43125.5,-3.01522e-05,0,0,0.940358,0.340185,10.1944
89636.5,43127,-2.18985e-05,0,0,0.924071,0.382222,10.1944
89634.9,43128.7,-3.05174e-05,0,0,0.922923,0.384984,10.2778
89632.8,43130.8,0,0,0,0.917356,0.398069,10.2778
