x,y,z,qx,qy,qz,qw,speed
89626.3,43171.7,0,0,0,0.818323,0.574759,11.3889
89625.1,43173,0,0,0,0.79087,0.611984,11.1111
89624.3,43173.9,0,0,0,0.648353,0.76134,11.1111
89623.5,43174.7,0,0,0,0.552627,0.833428,11.1111
89622.6,43175.5,0,0,0,0.31431,0.94932,11.1111
89621.6,43176.5,0,0,0,0.26023,0.965547,11.1111
89620.7,43178.1,0,0,0,0.356519,0.934288,11.1111
89620.1,43179.6,0,0,0,0.0663723,0.997795,11.1111
89619.7,43181.3,0,0,0,-0.256057,0.966662,11.1111
89620,43182.9,0,0,0,-0.335522,0.942032,11.1111
89620.6,43184.5,0,0,0,-0.380101,0.924945,12.5
89622.7,43186,0,0,0,-0.352294,0.935889,12.5
89624.3,43186.9,0,0,0,-0.120038,0.992769,12.5
89626.5,43188.9,0,0,0,0.185921,0.982565,12.7778
89629.8,43189.4,0,0,0,0.203178,0.979142,12.7778
89631.7,43188.3,0,0,0,0.233479,0.972362,12.7778
89633.4,43186.9,0,0,0,0.228499,0.973544,12.7778
89635.2,43185.1,0,0,0,0.223954,0.9746,11.9444
89638.8,43182,0,0,0,0.201718,0.979444,11.9444
89642.4,43181.1,0,0,0,0.150109,0.988669,11.9444
89645.7,43182.4,0,0,0,-0.423751,0.905779,11.9444
89649.2,43183.9,0,0,0,-0.71486,0.699267,12.5
89650.8,43184.7,0,0,0,-0.860157,0.510029,12.5
89653.1,43185.9,0,0,0,-0.884593,0.466363,12.7778
89655.7,43187.1,0,0,0,-0.978085,0.208204,12.5
89658.3,43188.2,0,0,0,-0.995105,0.0988237,11.9444
89661.2,43189.1,0,0,0,-0.997039,0.0768963,11.1111
89663.8,43185.9,0,0,0,-0.989597,0.143864,11.1111
89663.8,43182.4,0,0,0,-0.97172,0.236138,11.1111
89662,43179.3,0,0,0,-0.954016,0.299757,12.5
89659.9,43176.1,0,0,0,-0.778967,0.627065,12.5
89657.1,43174.9,0,0,0,-0.613035,0.790055,12.5
89654.3,43174.3,0,0,0,-0.300779,0.953694,12.5
89651.6,43173.9,0,0,0,-0.179659,0.983729,12.5
89649.4,43173.2,0,0,0,-0.0505302,0.998723,12.5
89647.1,43172,0,0,0,0.0962855,0.995354,12.5
89644.8,43170.5,0,0,0,0.476633,0.879103,12.5
89644.1,43167,0,0,0,0.592017,0.805925,12.5
89645,43163.5,0,0,0,0.492988,0.870036,12.5
89648,43161.4,0,0,0,0.315614,0.948888,12.5
89652.6,43159.7,0,0,0,0.0649699,0.997887,12.5
89656.8,43159.3,0,0,0,-0.132072,0.99124,12.5
89660.8,43160,0,0,0,-0.325956,0.945385,11.1111
89662.8,43163.1,0,0,0,-0.431389,0.902166,11.1111
89663.7,43166,0,0,0,-0.386344,0.922355,11.1111
89665.6,43169.1,0,0,0,-0.505238,0.86298,11.1111
89667.6,43170.6,0,0,0,-0.712544,0.701628,11.1111
89670.5,43171,0,0,0,-0.848249,0.529597,11.1111
89672.9,43170.3,0,0,0,-0.935491,0.353352,11.1111
89675,43168.7,0,0,0,-0.9665,0.256668,12.5
89677,43166.2,0,0,0,-0.986744,0.162282,12.5
89679.7,43163.5,0,0,0,-0.989789,0.142539,12.5
89681.8,43159.8,0,0,0,-0.999068,0.0431641,12.5
89681.7,43155.7,0,0,0,-0.999379,0.0352284,12.5
89680.3,43152.8,0,0,0,-0.993054,0.11766,12.5
89678.2,43150.9,0,0,0,-0.993678,0.112264,12.5
89675.9,43149.6,0,0,0,-0.928041,0.372477,12.5
89673.4,43148.7,0,0,0,-0.79096,0.611868,12.5
89670.7,43148,0,0,0,-0.757991,0.652265,10.8056
89668.3,43147.8,0,0,0,-0.755051,0.655666,10.8056
89665.9,43147.6,0,0,0,-0.798253,0.602323,10.8056
89663.1,43146.9,0,0,0,-0.843179,0.537633,10.8056
89659.9,43146.2,0,0,0,-0.916046,0.401073,10.8056
89657.5,43143.9,0,0,0,-0.967506,0.25285,11.1111
89656.6,43140.3,0,0,0,-0.992343,0.123513,11.1111
89656,43136.3,0,0,0,0.999984,0.00564945,11.1111
89655.1,43130.1,0,0,0,0.970618,0.240624,11.1111
89654.3,43127.3,0,0,0,0.948167,0.317772,11.1111
89653.5,43125.6,0,0,0,0.954895,0.296945,11.1111
89651.3,43123.2,0,0,0,0.932209,0.361919,11.1111
89648.8,43121.8,0,0,0,0.917885,0.396847,11.1111
89645.5,43121,0,0,0,0.879788,0.475366,11.1111
89641.9,43121,0,0,0,-0.485209,0.874398,11.1111
