x,y,z,qx,qy,qz,qw,speed
89616.1,43150.7,0,0,0,0.874642,0.484769,9.72222
89615.6,43151.5,0,0,0,0.861871,0.507128,9.72222
89615.1,43152.4,0,0,0,0.838492,0.544914,9.72222
89614.7,43153.3,0,0,0,0.838492,0.544914,9.72222
89614.3,43154.2,0,0,0,0.802293,0.596931,9.72222
89614,43155.2,0,0,0,0.811242,0.58471,9.72222
89613.7,43156.1,0,0,0,0.773342,0.633989,9.72222
89613.5,43157.1,0,0,0,0.773342,0.633989,9.72222
89613.3,43158.1,0,0,0,0.707107,0.707107,9.72222
89613.3,43159.1,0,0,0,0.674338,0.738423,9.72222
89613.4,43160.2,0,0,0,0.633989,0.773342,9.72222
89613.6,43161.2,0,0,0,0.58471,0.811242,9.72222
89613.9,43162.1,0,0,0,0.544914,0.838492,9.72222
89614.3,43163,0,0,0,0.484769,0.874642,9.72222
89614.8,43163.8,0,0,0,0.382683,0.92388,9.72222
89615.5,43164.5,0,0,0,0.250841,0.968028,9.72222
89616.4,43165,0,0,0,0.160182,0.987087,9.72222
89617.3,43165.3,0,0,0,0.049814,0.998759,9.72222
89618.3,43165.4,0,0,0,0.0553,0.99847,9.72222
89619.2,43165.5,0,0,0,-0.049814,0.998759,9.72222
89620.2,43165.4,0,0,0,-0.089806,0.995959,9.72222
89621.3,43165.2,0,0,0,-0.160182,0.987087,9.72222
89622.2,43164.9,0,0,0,-0.250841,0.968028,9.72222
89623.1,43164.4,0,0,0,-0.250841,0.968028,9.72222
89624,43163.9,0,0,0,-0.316228,0.948683,9.72222
89624.8,43163.3,0,0,0,-0.316228,0.948683,9.72222
89625.6,43162.7,0,0,0,-0.417857,0.908513,9.72222
89626.2,43162,0,0,0,-0.413216,0.910633,9.72222
89626.9,43161.2,0,0,0,-0.484769,0.874642,9.72222
89627.4,43160.4,0,0,0,-0.507128,0.861871,9.72222
89627.9,43159.5,0,0,0,-0.507128,0.861871,9.72222
89628.4,43158.6,0,0,0,-0.544914,0.838492,9.72222
89628.8,43157.7,0,0,0,-0.544914,0.838492,9.72222
89629.2,43156.8,0,0,0,-0.596931,0.802293,9.72222
89629.5,43155.8,0,0,0,-0.58471,0.811242,9.72222
89629.8,43154.9,0,0,0,-0.596931,0.802293,9.72222
89630.1,43153.9,0,0,0,-0.58471,0.811242,9.72222
89630.4,43153,0,0,0,-0.633989,0.773342,9.72222
89630.6,43152,0,0,0,-0.596931,0.802293,9.72222
89630.9,43151,0,0,0,-0.625727,0.780042,9.72222
89631.1,43150.1,0,0,0,-0.596931,0.802293,9.72222
89631.4,43149.1,0,0,0,-0.596931,0.802293,9.72222
89631.7,43148.1,0,0,0,-0.58471,0.811242,9.72222
89632,43147.2,0,0,0,-0.596931,0.802293,9.72222
89632.3,43146.2,0,0,0,-0.544914,0.838492,9.72222
89632.7,43145.3,0,0,0,-0.544914,0.838492,9.72222
89633.1,43144.4,0,0,0,-0.544914,0.838492,9.72222
89633.5,43143.5,0,0,0,-0.507128,0.861871,9.72222
89634,43142.6,0,0,0,-0.484769,0.874642,9.72222
89634.5,43141.8,0,0,0,-0.447214,0.894427,9.72222
89635.1,43141,0,0,0,-0.382683,0.92388,9.72222
89635.8,43140.3,0,0,0,-0.351727,0.936103,9.58333
89636.6,43139.6,0,0,0,-0.316228,0.948683,9.25
89637.4,43139,0,0,0,-0.250841,0.968028,8.83333
89638.3,43138.5,0,0,0,-0.207591,0.978216,8.19444
89639.2,43138.1,0,0,0,-0.145213,0.9894,7.80556
89640.2,43137.8,0,0,0,-0.049814,0.998759,7.36111
89641.2,43137.7,0,0,0,0,1,7.13889
89642.1,43137.7,0,0,0,0,1,6.33333
89643.1,43137.7,0,0,0,0.160182,0.987087,6.30556
89644,43138,0,0,0,0.289784,0.957092,6.27778
89644.9,43138.6,0,0,0,0.382683,0.92388,6.5
89645.6,43139.3,0,0,0,0.484769,0.874642,6.5
89646.1,43140.1,0,0,0,0.544914,0.838492,6.47222
89646.5,43141,0,0,0,0.666921,0.745128,6.44444
89646.6,43141.9,0,0,0,0.633989,0.773342,7.19444
89646.8,43142.9,0,0,0,0.707107,0.707107,7.86111
89646.8,43144,0,0,0,0.741453,0.671005,8.47222
89646.7,43145,0,0,0,0.773342,0.633989,8.77778
89646.5,43146,0,0,0,0.811242,0.58471,9.19444
89646.2,43146.9,0,0,0,0.802293,0.596931,9.69444
89645.9,43147.9,0,0,0,0.838492,0.544914,9.72222
89645.5,43148.8,0,0,0,0.861871,0.507128,9.72222
89645,43149.7,0,0,0,0.874642,0.484769,9.72222
89644.5,43150.5,0,0,0,0.861871,0.507128,9.72222
89644,43151.4,0,0,0,0.894427,0.447214,9.72222
89643.4,43152.2,0,0,0,0.874642,0.484769,9.72222
89642.9,43153,0,0,0,0.881675,0.471858,9.72222
89642.3,43153.9,0,0,0,0.874642,0.484769,9.72222
89641.8,43154.7,0,0,0,0.894427,0.447214,9.72222
89641.2,43155.5,0,0,0,0.881675,0.471858,9.72222
89640.6,43156.4,0,0,0,0.874642,0.484769,9.72222
89640.1,43157.2,0,0,0,0.894427,0.447214,9.72222
89639.5,43158,0,0,0,0.874642,0.484769,9.72222
89639,43158.8,0,0,0,0.881675,0.471858,9.72222
89638.4,43159.7,0,0,0,0.874642,0.484769,9.72222
89637.9,43160.5,0,0,0,0.881675,0.471858,9.72222
89637.3,43161.4,0,0,0,0.874642,0.484769,9.72222
89636.8,43162.2,0,0,0,0.861871,0.507128,9.72222
89636.3,43163.1,0,0,0,0.894427,0.447214,9.72222
89635.7,43163.9,0,0,0,0.874642,0.484769,9.72222
89635.2,43164.7,0,0,0,0.894427,0.447214,9.72222
89634.6,43165.5,0,0,0,0.881675,0.471858,9.72222
89634,43166.4,0,0,0,0.894427,0.447214,9.72222
89633.4,43167.2,0,0,0,0.908513,0.417857,9.72222
89632.8,43167.9,0,0,0,0.92388,0.382683,9.72222
89632.1,43168.6,0,0,0,0.92388,0.382683,9.72222
89631.4,43169.3,0,0,0,0.936103,0.351727,9.72222
89630.6,43170,0,0,0,0.948683,0.316228,9.72222
89629.8,43170.6,0,0,0,0.948683,0.316228,9.72222
89629,43171.2,0,0,0,0.961249,0.275683,9.72222
89628.2,43171.7,0,0,0,0.957092,0.289784,9.72222
89627.3,43172.3,0,0,0,0.961249,0.275683,9.72222
89626.5,43172.8,0,0,0,0.961249,0.275683,9.72222
89625.7,43173.3,0,0,0,0.948683,0.316228,9.72222
89624.9,43173.9,0,0,0,0.936103,0.351727,9.72222
89624.1,43174.6,0,0,0,0.948683,0.316228,9.72222
89623.3,43175.2,0,0,0,0.910633,0.413216,9.38889
89622.6,43176,0,0,0,0.92388,0.382683,8.66667
89621.9,43176.7,0,0,0,0.861871,0.507128,8.02778
89621.4,43177.6,0,0,0,0.861871,0.507128,7.63889
89620.9,43178.5,0,0,0,0.780042,0.625727,7.52778
89620.7,43179.4,0,0,0,0.707107,0.707107,7.5
89620.7,43180.3,0,0,0,0.707107,0.707107,7.47222
89620.7,43181.3,0,0,0,0.633989,0.773342,8.05556
89620.9,43182.3,0,0,0,0.596931,0.802293,8.33333
89621.2,43183.3,0,0,0,0.484769,0.874642,8.30556
89621.7,43184.1,0,0,0,0.471858,0.881675,8.25
89622.3,43185,0,0,0,0.382683,0.92388,8.52778
89623,43185.7,0,0,0,0.382683,0.92388,8.86111
89623.7,43186.4,0,0,0,0.250841,0.968028,8.91667
89624.6,43186.9,0,0,0,0.207591,0.978216,8.72222
89625.5,43187.3,0,0,0,0.145213,0.9894,8.55556
89626.5,43187.6,0,0,0,0.098538,0.995133,8.16667
89627.5,43187.8,0,0,0,0,1,7.69444
89628.5,43187.8,0,0,0,-0.049814,0.998759,7.63889
89629.5,43187.7,0,0,0,-0.160182,0.987087,7.61111
89630.4,43187.4,0,0,0,-0.109117,0.994029,8.16667
89631.3,43187.2,0,0,0,-0.207591,0.978216,8.75
89632.2,43186.8,0,0,0,-0.229753,0.973249,9.16667
89633,43186.4,0,0,0,-0.289784,0.957092,9.19444
89633.9,43185.8,0,0,0,-0.289784,0.957092,9.72222
89634.8,43185.2,0,0,0,-0.289784,0.957092,9.72222
89635.7,43184.6,0,0,0,-0.316228,0.948683,9.72222
89636.5,43184,0,0,0,-0.275683,0.961249,9.72222
89637.3,43183.5,0,0,0,-0.250841,0.968028,9.72222
89638.2,43183,0,0,0,-0.250841,0.968028,9.72222
89639.1,43182.5,0,0,0,-0.178425,0.983954,9.55556
89639.9,43182.2,0,0,0,-0.189108,0.981956,8.77778
89640.9,43181.8,0,0,0,-0.109117,0.994029,8.36111
89641.8,43181.6,0,0,0,-0.049814,0.998759,8.30556
89642.8,43181.5,0,0,0,0,1,8.27778
89643.8,43181.5,0,0,0,0.098538,0.995133,8.58333
89644.8,43181.7,0,0,0,0.145213,0.9894,8.88889
89645.8,43182,0,0,0,0.207591,0.978216,9.11111
89646.7,43182.4,0,0,0,0.207591,0.978216,9.55556
89647.6,43182.8,0,0,0,0.250841,0.968028,9.72222
89648.5,43183.3,0,0,0,0.250841,0.968028,9.72222
89649.4,43183.8,0,0,0,0.275683,0.961249,9.72222
89650.2,43184.3,0,0,0,0.207591,0.978216,9.72222
89651.1,43184.7,0,0,0,0.250841,0.968028,9.72222
89652,43185.2,0,0,0,0.207591,0.978216,9.72222
89652.9,43185.6,0,0,0,0.207591,0.978216,9.72222
89653.8,43186,0,0,0,0.145213,0.9894,9.22222
89654.8,43186.3,0,0,0,0.098538,0.995133,8.61111
89655.8,43186.5,0,0,0,0.045314,0.998973,8.19444
89656.9,43186.6,0,0,0,0,1,7.88889
89657.9,43186.6,0,0,0,-0.0553,0.99847,7.13889
89658.8,43186.5,0,0,0,-0.160182,0.987087,6.63889
89659.7,43186.2,0,0,0,-0.275683,0.961249,6.61111
89660.5,43185.7,0,0,0,-0.382683,0.92388,6.58333
89661.2,43185,0,0,0,-0.471858,0.881675,6.75
89661.8,43184.1,0,0,0,-0.596931,0.802293,6.88889
89662.1,43183.1,0,0,0,-0.633989,0.773342,6.16667
89662.3,43182.1,0,0,0,-0.745128,0.666921,6.13889
89662.2,43181.2,0,0,0,-0.811242,0.58471,6.11111
89661.9,43180.3,0,0,0,-0.838492,0.544914,6.11111
89661.5,43179.4,0,0,0,-0.908513,0.417857,6.08333
89660.9,43178.7,0,0,0,-0.936103,0.351727,6.80556
89660.1,43178,0,0,0,-0.936103,0.351727,7.52778
89659.3,43177.3,0,0,0,-0.968028,0.250841,8.16667
89658.4,43176.8,0,0,0,-0.978216,0.207591,8.66667
89657.5,43176.4,0,0,0,-0.978216,0.207591,9.16667
89656.6,43176,0,0,0,-0.995133,0.098538,9.66667
89655.6,43175.8,0,0,0,-0.9894,0.145213,9.72222
89654.6,43175.5,0,0,0,-0.987087,0.160182,9.72222
89653.7,43175.2,0,0,0,-0.961249,0.275683,9.72222
89652.9,43174.7,0,0,0,-0.968028,0.250841,9.72222
89652,43174.2,0,0,0,-0.968028,0.250841,9.72222
89651.1,43173.7,0,0,0,-0.961249,0.275683,9.72222
89650.3,43173.2,0,0,0,-0.957092,0.289784,9.72222
89649.4,43172.6,0,0,0,-0.936103,0.351727,9.19444
89648.6,43171.9,0,0,0,-0.936103,0.351727,8.30556
89647.8,43171.2,0,0,0,-0.908513,0.417857,7.38889
89647.2,43170.5,0,0,0,-0.894427,0.447214,6.77778
89646.6,43169.7,0,0,0,-0.811242,0.58471,6.75
89646.3,43168.8,0,0,0,-0.773342,0.633989,6.69444
89646.1,43167.8,0,0,0,-0.745128,0.666921,7.16667
89646,43166.9,0,0,0,-0.671005,0.741453,7.13889
89646.1,43165.9,0,0,0,-0.58471,0.811242,7.08333
89646.4,43165,0,0,0,-0.525731,0.850651,7.27778
89646.9,43164,0,0,0,-0.507128,0.861871,7.88889
89647.4,43163.1,0,0,0,-0.417857,0.908513,8.47222
89648,43162.4,0,0,0,-0.382683,0.92388,8.88889
89648.7,43161.7,0,0,0,-0.351727,0.936103,9.22222
89649.5,43161,0,0,0,-0.275683,0.961249,9.58333
89650.3,43160.5,0,0,0,-0.250841,0.968028,9.72222
89651.2,43160,0,0,0,-0.207591,0.978216,9.72222
89652.1,43159.6,0,0,0,-0.098538,0.995133,9.72222
89653.1,43159.4,0,0,0,-0.098538,0.995133,9.69444
89654.1,43159.2,0,0,0,0,1,9.5
89655.1,43159.2,0,0,0,0,1,9.19444
89656.1,43159.2,0,0,0,0.089806,0.995959,8.75
89657.2,43159.4,0,0,0,0.109117,0.994029,8.08333
89658.1,43159.6,0,0,0,0.207591,0.978216,7.47222
89659,43160,0,0,0,0.289784,0.957092,7.44444
89659.9,43160.6,0,0,0,0.346946,0.937885,7.38889
89660.6,43161.2,0,0,0,0.346946,0.937885,7.63889
89661.3,43161.8,0,0,0,0.447214,0.894427,7.61111
89661.9,43162.6,0,0,0,0.457582,0.889168,7.55556
89662.4,43163.3,0,0,0,0.525731,0.850651,7.80556
89662.9,43164.3,0,0,0,0.507128,0.861871,8.41667
89663.4,43165.2,0,0,0,0.492699,0.8702,8.97222
89664,43166.2,0,0,0,0.447214,0.894427,8.66667
89664.6,43167,0,0,0,0.457582,0.889168,7.41667
89665.1,43167.7,0,0,0,0.417857,0.908513,5.75
89665.7,43168.4,0,0,0,0.275683,0.961249,5.72222
89666.5,43168.9,0,0,0,0.250841,0.968028,5.69444
89667.4,43169.4,0,0,0,0.145213,0.9894,6.52778
89668.4,43169.7,0,0,0,0.089806,0.995959,7.27778
89669.5,43169.9,0,0,0,0,1,7.41667
89670.4,43169.9,0,0,0,-0.0553,0.99847,7.55556
89671.3,43169.8,0,0,0,-0.049814,0.998759,7.88889
89672.3,43169.7,0,0,0,-0.145213,0.9894,7.86111
89673.3,43169.4,0,0,0,-0.207591,0.978216,7.83333
89674.2,43169,0,0,0,-0.289784,0.957092,8.13889
89675.1,43168.4,0,0,0,-0.316228,0.948683,8.72222
89675.9,43167.8,0,0,0,-0.351727,0.936103,9.27778
89676.7,43167.1,0,0,0,-0.382683,0.92388,9.72222
89677.4,43166.4,0,0,0,-0.484769,0.874642,9.72222
89677.9,43165.6,0,0,0,-0.484769,0.874642,9.72222
89678.4,43164.8,0,0,0,-0.544914,0.838492,9.72222
89678.8,43163.9,0,0,0,-0.596931,0.802293,9.72222
89679.1,43162.9,0,0,0,-0.596931,0.802293,9.72222
89679.4,43161.9,0,0,0,-0.633989,0.773342,9.72222
89679.6,43160.9,0,0,0,-0.707107,0.707107,9.72222
89679.6,43159.9,0,0,0,-0.707107,0.707107,9.72222
89679.6,43158.9,0,0,0,-0.707107,0.707107,9.72222
89679.6,43157.9,0,0,0,-0.780042,0.625727,9.72222
89679.4,43157,0,0,0,-0.741453,0.671005,9.72222
89679.3,43156,0,0,0,-0.773342,0.633989,9.72222
89679.1,43155,0,0,0,-0.811242,0.58471,9.69444
89678.8,43154.1,0,0,0,-0.838492,0.544914,9.58333
89678.4,43153.2,0,0,0,-0.861871,0.507128,9.47222
89677.9,43152.3,0,0,0,-0.910633,0.413216,9.41667
89677.2,43151.5,0,0,0,-0.92388,0.382683,9.38889
89676.5,43150.8,0,0,0,-0.948683,0.316228,9.41667
89675.7,43150.2,0,0,0,-0.968028,0.250841,9.5
89674.8,43149.7,0,0,0,-0.978216,0.207591,9.55556
89673.9,43149.3,0,0,0,-0.995133,0.098538,9.72222
89672.9,43149.1,0,0,0,-0.9894,0.145213,9.72222
89671.9,43148.8,0,0,0,-0.99847,0.0553,9.72222
89671,43148.7,0,0,0,-0.995133,0.098538,9.72222
89670,43148.5,0,0,0,-0.994029,0.109117,9.72222
89669.1,43148.3,0,0,0,-0.995133,0.098538,9.72222
89668.1,43148.1,0,0,0,-0.995133,0.098538,9.72222
89667.1,43147.9,0,0,0,-0.998759,0.049814,9.72222
89666.1,43147.8,0,0,0,-0.995133,0.098538,9.72222
89665.1,43147.6,0,0,0,-0.9894,0.145213,9.72222
89664.1,43147.3,0,0,0,-0.995133,0.098538,9.72222
89663.1,43147.1,0,0,0,-0.987087,0.160182,9.61111
89662.2,43146.8,0,0,0,-0.981956,0.189108,9.38889
89661.2,43146.4,0,0,0,-0.948683,0.316228,9.30556
89660.4,43145.8,0,0,0,-0.952296,0.305177,9.25
89659.7,43145.3,0,0,0,-0.936103,0.351727,9.02778
89658.9,43144.6,0,0,0,-0.894427,0.447214,9
89658.3,43143.8,0,0,0,-0.874642,0.484769,8.94444
89657.8,43143,0,0,0,-0.838492,0.544914,9.11111
89657.4,43142.1,0,0,0,-0.802293,0.596931,9.47222
89657.1,43141.1,0,0,0,-0.802293,0.596931,9.72222
89656.8,43140.1,0,0,0,-0.741453,0.671005,9.72222
89656.7,43139.1,0,0,0,-0.741453,0.671005,9.72222
89656.6,43138.1,0,0,0,-0.741453,0.671005,9.72222
89656.5,43137.1,0,0,0,-0.707107,0.707107,9.72222
89656.5,43136.1,0,0,0,-0.707107,0.707107,9.72222
89656.5,43135.1,0,0,0,-0.707107,0.707107,9.72222
89656.5,43134.1,0,0,0,-0.707107,0.707107,9.72222
89656.5,43133.1,0,0,0,-0.741453,0.671005,9.72222
89656.4,43132.1,0,0,0,-0.741453,0.671005,9.72222
89656.3,43131.1,0,0,0,-0.741453,0.671005,9.72222
89656.2,43130.1,0,0,0,-0.780042,0.625727,9.72222
89656,43129.2,0,0,0,0,1,9.72222
89656,43129.2,0,0,0,-0.802293,0.596931,9.72222
89655.7,43128.2,0,0,0,-0.802293,0.596931,9.72222
89655.4,43127.2,0,0,0,-0.874642,0.484769,9.72222
89654.9,43126.4,0,0,0,-0.861871,0.507128,9.5
89654.4,43125.5,0,0,0,-0.908513,0.417857,9.33333
89653.8,43124.8,0,0,0,-0.910633,0.413216,9.25
89653.1,43124,0,0,0,-0.948683,0.316228,8.86111
89652.3,43123.4,0,0,0,-0.968028,0.250841,8.69444
89651.4,43122.9,0,0,0,-0.978216,0.207591,8.66667
89650.5,43122.5,0,0,0,-0.987087,0.160182,8.61111
89649.6,43122.2,0,0,0,-0.981956,0.189108,9.16667
89648.6,43121.8,0,0,0,-0.994029,0.109117,9.36111
89647.7,43121.6,0,0,0,1,0,9.33333
89646.7,43121.6,0,0,0,1,0,9.27778
89645.8,43121.6,0,0,0,0.990698,0.136081,9.36111
89644.4,43121.9,0,0,0,0.994505,0.104688,9.5
