x,y,z,qx,qy,qz,qw,speed
89627.535667,43155.914933,0.000000,0,0,-0.4781082,0.878301,9.722220
89628.077666,43155.076937,0.000000,0,0,-0.4778534,0.8784396,9.722220
89628.620055,43154.239180,0.000000,0,0,-0.4777013,0.8785223,9.722220
89629.162662,43153.401540,0.000000,0,0,-0.4776386,0.8785564,9.722220
89629.705310,43152.563907,0.000000,0,0,-0.4776657,0.8785417,9.722220
89630.247832,43151.726179,0.000000,0,0,-0.4777764,0.8784815,9.722220
89630.790074,43150.888258,0.000000,0,0,-0.4779636,0.8783796,9.722220
89631.331879,43150.050065,0.000000,0,0,-0.4782334,0.8782328,9.722220
89631.873154,43149.211475,0.000000,0,0,-0.4785107,0.8780817,9.722220
89632.414111,43148.372562,0.000000,0,0,-0.4785875,0.8780399,9.722220
89632.955189,43147.533718,0.000000,0,0,-0.4784147,0.878134,9.722220
89633.496726,43146.695203,0.000000,0,0,-0.478096,0.8783076,9.722220
89634.038927,43145.857174,0.000000,0,0,-0.4777208,0.8785117,9.722220
89634.581804,43145.019670,0.000000,0,0,-0.4773189,0.8787302,9.722220
89635.125240,43144.182612,0.000000,0,0,-0.4772678,0.8787579,9.722220
89635.668969,43143.345747,0.000000,0,0,-0.4763875,0.8792354,8.333333
89636.212590,43142.508727,0.000000,0,0,-0.4797298,0.8774163,8.333333
89636.758012,43141.672935,0.000000,0,0,-0.4655881,0.8850015,8.333333
89637.367434,43140.883089,0.000000,0,0,-0.4096822,0.9122283,6.666667
89638.081537,43140.183821,0.000000,0,0,-0.3490963,0.9370869,7.222222
89638.870970,43139.567801,0.000000,0,0,-0.3031498,0.9529429,7.777778
89639.712052,43139.024335,0.000000,0,0,-0.2621438,0.9650288,7.222222
89640.599805,43138.572721,0.000000,0,0,-0.1987838,0.9800434,6.944444
89641.538699,43138.273044,0.000000,0,0,-0.1028679,0.994695,7.777778
89642.521556,43138.202032,0.000000,0,0,0.0336527,0.9994336,7.222222
89643.501900,43138.410024,0.000000,0,0,0.1679397,0.9857973,8.333333
89644.410314,43138.834072,0.000000,0,0,0.261879,0.9651007,8.888889
89645.217857,43139.418561,0.000000,0,0,0.3606923,0.9326849,9.166667
89645.850068,43140.190991,0.000000,0,0,0.498082,0.8671299,9.722220
89646.234138,43141.104592,0.000000,0,0,0.5951063,0.803647,9.722220
89646.470827,43142.069834,0.000000,0,0,0.6341793,0.773186,9.722220
89646.611142,43143.052965,0.000000,0,0,0.6805524,0.7326994,9.722220
89646.594018,43144.051246,0.000000,0,0,0.748134,0.6635476,9.722220
89646.355455,43145.019212,0.000000,0,0,0.8227695,0.5683752,9.722220
89645.916532,43145.916986,0.000000,0,0,0.8624545,0.5061346,9.722220
89645.433731,43146.792203,0.000000,0,0,0.859753,0.5107101,9.722220
89644.954836,43147.668176,0.000000,0,0,0.8604391,0.5095533,9.722220
89644.475092,43148.544257,0.000000,0,0,0.86006,0.5101929,9.722220
89643.996439,43149.420596,0.000000,0,0,0.8607387,0.509047,9.722220
89643.504849,43150.289206,0.000000,0,0,0.8691095,0.4946198,9.722220
89642.968583,43151.130522,0.000000,0,0,0.8836014,0.4682398,9.722220
89642.391597,43151.944624,0.000000,0,0,0.8917288,0.4525701,9.722220
89641.798059,43152.746894,0.000000,0,0,0.8934066,0.449249,9.722220
89641.203823,43153.548791,0.000000,0,0,0.8930687,0.4499204,9.722220
89640.609353,43154.350587,0.000000,0,0,0.8932655,0.4495296,9.722220
89640.014495,43155.152049,0.000000,0,0,0.893364,0.4493336,9.722220
89639.419208,43155.953153,0.000000,0,0,0.8934937,0.4490757,9.722220
89638.823486,43156.753955,0.000000,0,0,0.8936097,0.4488448,9.722220
89638.227349,43157.554494,0.000000,0,0,0.8937044,0.4486563,9.722220
89637.630967,43158.354856,0.000000,0,0,0.893743,0.4485793,9.722220
89637.034538,43159.155142,0.000000,0,0,0.8937524,0.4485607,9.722220
89636.438071,43159.955396,0.000000,0,0,0.8937665,0.4485325,9.722220
89635.841542,43160.755612,0.000000,0,0,0.8937836,0.4484985,9.722220
89635.244953,43161.555783,0.000000,0,0,0.8938003,0.4484652,9.722220
89634.648304,43162.355912,0.000000,0,0,0.8938166,0.4484326,9.722220
89634.051597,43163.156000,0.000000,0,0,0.8938318,0.4484024,9.722220
89633.454838,43163.956049,0.000000,0,0,0.8938457,0.4483746,9.722220
89632.858032,43164.756064,0.000000,0,0,0.8938584,0.4483493,9.722220
89632.261185,43165.556041,0.000000,0,0,0.8938701,0.4483261,9.722220
89631.664301,43166.355986,0.000000,0,0,0.8938808,0.4483047,9.722220
89631.067380,43167.155903,0.000000,0,0,0.8938909,0.4482846,9.722220
89630.470423,43167.955794,0.000000,0,0,0.8939007,0.448265,9.722220
89629.873431,43168.755659,0.000000,0,0,0.8939107,0.4482451,9.722220
89629.276403,43169.555495,0.000000,0,0,0.8939214,0.4482237,9.722220
89628.679335,43170.355300,0.000000,0,0,0.8939335,0.4481996,9.722220
89628.082223,43171.155065,0.000000,0,0,0.8939486,0.4481696,9.722220
89627.485050,43171.954785,0.000000,0,0,0.8939668,0.4481331,8.333333
89626.887816,43172.754428,0.000000,0,0,0.8939943,0.4480783,8.333333
89625.862401,43173.665002,0.000000,0,0,0.8940231,0.4480209,8.333333
89625.076991,43174.404211,0.000000,0,0,0.894083,0.4479014,8.333333
89624.199179,43175.097220,0.000000,0,0,0.8941358,0.4477958,7.222222
89623.506171,43175.605427,0.000000,0,0,0.893906,0.4482545,7.777778
89622.720761,43176.298436,0.000000,0,0,0.8925329,0.4509822,8.333333
89622.212554,43177.037645,0.000000,0,0,0.8925044,0.4510388,8.333333
89621.658147,43178.331262,0.000000,0,0,0.8816454,0.4719125,7.777778
89621.473345,43179.255273,0.000000,0,0,0.8428225,0.5381916,7.777778
89621.473345,43180.317887,0.000000,0,0,0.7960793,0.6051923,9.166667
89621.565746,43181.334300,0.000000,0,0,0.7422564,0.670116,9.722220
89621.692799,43182.148888,0.000000,0,0,0.6837042,0.7297593,9.722220
89621.840749,43183.135861,0.000000,0,0,0.6198403,0.784728,9.722220
89622.164608,43184.075122,0.000000,0,0,0.5357459,0.8443793,8.333333
89622.696471,43184.913905,0.000000,0,0,0.4258578,0.9047901,8.333333
89623.419542,43185.602649,0.000000,0,0,0.3207983,0.9471475,8.333333
89624.262063,43186.137834,0.000000,0,0,0.2407868,0.970578,8.333333
89625.177961,43186.539932,0.000000,0,0,0.1691002,0.9855989,9.722220
89626.143128,43186.791274,0.000000,0,0,0.080403,0.9967624,9.722220
89627.133679,43186.847672,0.000000,0,0,-0.0217019,0.9997645,9.722220
89628.123462,43186.729043,0.000000,0,0,-0.0881746,0.996105,9.722220
89629.097530,43186.533471,0.000000,0,0,-0.1039779,0.9945796,9.722220
89630.065696,43186.299156,0.000000,0,0,-0.1360824,0.9906975,9.722220
89631.022206,43186.014312,0.000000,0,0,-0.1486742,0.9888862,9.722220
89631.975845,43185.714282,0.000000,0,0,-0.1547481,0.987954,9.722220
89632.926849,43185.403764,0.000000,0,0,-0.1592451,0.9872391,9.722220
89633.875769,43185.086502,0.000000,0,0,-0.1616545,0.9868474,9.722220
89634.823491,43184.766893,0.000000,0,0,-0.1617936,0.9868246,9.722220
89635.771030,43184.449529,0.000000,0,0,-0.1595918,0.9871831,9.722220
89636.488536,43184.106335,0.000000,0,0,-0.1550984,0.987899,9.722220
89637.504949,43183.690530,0.000000,0,0,-0.1484373,0.9889218,9.722220
89638.290359,43183.320925,0.000000,0,0,-0.1409306,0.9900195,9.722220
89639.306772,43182.858919,0.000000,0,0,-0.1299047,0.9915265,9.722220
89640.415586,43182.535515,0.000000,0,0,-0.0595073,0.9982279,9.722220
89641.570601,43182.350713,0.000000,0,0,-0.0004604,0.9999999,9.722220
89642.679415,43182.350713,0.000000,0,0,0.0421816,0.99911,9.722220
89643.788229,43182.674117,0.000000,0,0,0.0753533,0.9971569,9.722220
89644.804642,43183.089922,0.000000,0,0,0.0963511,0.9953474,9.722220
89645.774855,43183.367126,0.000000,0,0,0.0976629,0.9952195,9.722220
89646.606465,43183.598129,0.000000,0,0,0.1019546,0.9947891,9.722220
89647.459102,43183.964358,0.000000,0,0,0.1058635,0.9943807,9.722220
89648.434597,43184.178412,0.000000,0,0,0.1096495,0.9939703,9.722220
89649.408789,43184.399365,0.000000,0,0,0.112819,0.9936156,9.722220
89650.382395,43184.626101,0.000000,0,0,0.1153332,0.9933269,9.722220
89651.355606,43184.856653,0.000000,0,0,0.116504,0.9931902,9.722220
89652.327695,43185.087693,0.000000,0,0,0.1160249,0.9932463,9.722220
89653.298636,43185.315773,0.000000,0,0,0.1139142,0.9934906,9.722220
89654.272713,43185.538484,0.000000,0,0,0.1100795,0.9939228,7.777778
89655.249471,43185.752301,0.000000,0,0,0.1049283,0.9944798,7.777778
89656.227594,43185.954473,0.000000,0,0,0.0978279,0.9952033,8.333333
89657.205442,43186.142688,0.000000,0,0,0.0953332,0.9954454,8.333333
89658.190827,43186.318353,0.000000,0,0,0.0659547,0.9978226,8.333333
89659.188428,43186.377043,0.000000,0,0,-0.0093792,0.999956,7.777778
89660.173778,43186.278428,0.000000,0,0,-0.0907273,0.9958758,7.777778
89661.123143,43186.012976,0.000000,0,0,-0.1829831,0.9831161,7.222222
89662.016338,43185.563654,0.000000,0,0,-0.2779469,0.9605964,9.722220
89662.805820,43184.947386,0.000000,0,0,-0.3724434,0.9280549,9.722220
89663.451979,43184.186244,0.000000,0,0,-0.4673945,0.8840489,9.722220
89663.921293,43183.306311,0.000000,0,0,-0.5599186,0.8285476,9.722220
89664.192890,43182.343644,0.000000,0,0,-0.6454461,0.7638058,9.722220
89664.251240,43181.343425,0.000000,0,0,0.7257386,-0.6879705,9.722220
89664.084379,43180.367088,0.000000,0,0,0.8014575,-0.5980517,9.722220
89663.693565,43179.465042,0.000000,0,0,0.8675364,-0.4973737,9.722220
89663.085072,43178.673699,0.000000,0,0,0.9226724,-0.3855848,9.722220
89662.311379,43178.050154,0.000000,0,0,0.9601747,-0.2794004,9.722220
89661.421922,43177.592722,0.000000,0,0,0.9803081,-0.1974739,9.722220
89660.489108,43177.227812,0.000000,0,0,0.9825182,-0.1861664,9.722220
89659.560988,43176.855142,0.000000,0,0,0.9817587,-0.1901314,9.722220
89658.635468,43176.481932,0.000000,0,0,0.9812793,-0.1925903,9.722220
89657.714942,43176.100595,0.000000,0,0,0.9804532,-0.1967524,9.722220
89656.795520,43175.715720,0.000000,0,0,0.980509,-0.1964744,9.722220
89655.874277,43175.334289,0.000000,0,0,0.981169,-0.193151,9.722220
89654.949203,43174.960709,0.000000,0,0,0.982144,-0.1881306,9.722220
89654.018529,43174.596183,0.000000,0,0,0.9830765,-0.1831955,9.722220
89653.084685,43174.237323,0.000000,0,0,0.9831788,-0.1826458,9.722220
89652.153453,43173.875623,0.000000,0,0,0.9825075,-0.1862228,9.722220
89651.226101,43173.503590,0.000000,0,0,0.9810469,-0.1937702,9.722220
89650.301974,43173.119744,0.000000,0,0,0.9807224,-0.195406,8.333333
89649.392550,43172.714611,0.000000,0,0,0.9734494,-0.2289024,8.333333
89648.520735,43172.243299,0.000000,0,0,0.9647259,-0.2632565,8.333333
89647.699059,43171.674262,0.000000,0,0,0.9397408,-0.3418877,8.888889
89647.021735,43170.942734,0.000000,0,0,0.8869735,-0.4618202,8.888889
89646.573598,43170.050200,0.000000,0,0,0.8100707,-0.5863322,8.333333
89646.415279,43169.072093,0.000000,0,0,0.7083777,-0.7058335,7.777778
89646.544409,43168.087621,0.000000,0,0,-0.612818,0.7902241,7.222222
89646.887169,43167.155808,0.000000,0,0,-0.5336711,0.8456921,9.722220
89647.381140,43166.289612,0.000000,0,0,-0.475767,0.8795714,9.722220
89647.956465,43165.471772,0.000000,0,0,-0.4510137,0.892517,9.722220
89648.559140,43164.673268,0.000000,0,0,-0.4387801,0.8985945,9.722220
89649.206378,43163.915115,0.000000,0,0,-0.3880228,0.9216498,9.722220
89649.971407,43163.277440,0.000000,0,0,-0.2856442,0.9583357,9.722220
89650.854404,43162.811641,0.000000,0,0,-0.2059076,0.9785714,9.722220
89651.777942,43162.431244,0.000000,0,0,-0.1933877,0.9811224,9.722220
89652.699632,43162.048671,0.000000,0,0,-0.1941882,0.9809643,9.722220
89653.621506,43161.665223,0.000000,0,0,-0.1996826,0.9798606,9.722220
89654.549413,43161.294153,0.000000,0,0,-0.1681505,0.9857613,9.722220
89655.512039,43161.028022,0.000000,0,0,-0.0968003,0.9953038,9.722220
89656.503003,43160.909253,0.000000,0,0,-0.0230913,0.9997334,9.722220
89657.498536,43160.935557,0.000000,0,0,0.0498255,0.9987579,9.722220
89658.477224,43161.109325,0.000000,0,0,0.126625,0.9919507,9.722220
89659.415481,43161.441378,0.000000,0,0,0.2136052,0.9769201,9.722220
89660.274865,43161.937514,0.000000,0,0,0.3100185,0.9507305,9.722220
89661.026352,43162.600678,0.000000,0,0,0.370531,0.9288201,9.722220
89661.750098,43163.285087,0.000000,0,0,0.3740349,0.9274146,9.722220
89662.461143,43163.987982,0.000000,0,0,0.3844269,0.9231554,9.722220
89663.159437,43164.699380,0.000000,0,0,0.3890732,0.9212068,9.722220
89663.854804,43165.417447,0.000000,0,0,0.3903319,0.9206742,9.722220
89664.553515,43166.135977,0.000000,0,0,0.3873584,0.9219292,9.722220
89665.260642,43166.847563,0.000000,0,0,0.3796867,0.9251151,9.722220
89665.836785,43167.833386,0.000000,0,0,0.3670132,0.9302157,9.722220
89666.695658,43168.492521,0.000000,0,0,0.3437341,0.939067,8.333333
89667.614452,43168.971892,0.000000,0,0,0.2476084,0.9688602,8.333333
89668.493299,43169.271499,0.000000,0,0,0.1735208,0.9848302,8.333333
89669.400208,43169.414268,0.000000,0,0,0.0583518,0.9982961,8.333333
89670.395277,43169.374115,0.000000,0,0,-0.1000721,0.9949802,8.333333
89671.336484,43169.039086,0.000000,0,0,-0.2266248,0.9739821,9.722220
89672.202076,43168.538013,0.000000,0,0,-0.2827708,0.9591875,9.722220
89673.026786,43167.975069,0.000000,0,0,-0.3051919,0.9522909,9.722220
89673.824913,43167.375903,0.000000,0,0,-0.3303822,0.9438473,9.722220
89674.580365,43166.723177,0.000000,0,0,-0.3690887,0.9293942,9.722220
89675.274815,43166.005778,0.000000,0,0,-0.4106539,0.9117913,9.722220
89675.904987,43165.231968,0.000000,0,0,-0.446535,0.8947662,9.722220
89676.478406,43164.415430,0.000000,0,0,-0.4745683,0.8802187,9.722220
89676.999749,43163.564716,0.000000,0,0,-0.5032862,0.8641198,9.722220
89677.460227,43162.679676,0.000000,0,0,-0.5347765,0.8449935,9.722220
89677.850720,43161.761596,0.000000,0,0,-0.568855,0.8224379,9.722220
89678.160745,43160.813363,0.000000,0,0,-0.605553,0.795805,9.722220
89678.378956,43159.840010,0.000000,0,0,-0.6446958,0.7644392,8.333333
89678.673380,43158.936932,0.000000,0,0,-0.6854268,0.7281416,8.333333
89679.129045,43157.873715,0.000000,0,0,0.7267101,-0.6869442,8.333333
89679.220177,43156.840875,0.000000,0,0,0.7685098,-0.639838,7.777778
89679.007534,43155.868791,0.000000,0,0,0.8062925,-0.591517,8.333333
89678.551869,43154.623308,0.000000,0,0,0.839375,-0.5435528,8.333333
89677.913939,43153.681601,0.000000,0,0,0.8681301,-0.4963367,9.722220
89677.306386,43153.013293,0.000000,0,0,0.8938346,-0.4483969,9.722220
89676.516568,43152.375363,0.000000,0,0,0.9160954,-0.4009603,9.722220
89675.665994,43151.615922,0.000000,0,0,0.9352901,-0.353882,9.722220
89674.641358,43151.157113,0.000000,0,0,0.951538,-0.3075312,9.722220
89673.805433,43150.612019,0.000000,0,0,0.9648707,-0.2627251,9.722220
89672.924945,43150.141715,0.000000,0,0,0.9745006,-0.2243849,9.722220
89672.015675,43149.732391,0.000000,0,0,0.9798619,-0.1996763,9.722220
89671.100594,43149.341734,0.000000,0,0,0.9794348,-0.2017612,9.722220
89670.183295,43148.951311,0.000000,0,0,0.9802955,-0.1975365,9.722220
89669.260784,43148.568760,0.000000,0,0,0.9811958,-0.1930148,9.722220
89668.334691,43148.194658,0.000000,0,0,0.9820297,-0.1887262,9.722220
89667.405499,43147.827373,0.000000,0,0,0.9825953,-0.1857593,9.722220
89666.474207,43147.463885,0.000000,0,0,0.9828265,-0.1845318,9.722220
89665.542357,43147.100765,0.000000,0,0,0.9826936,-0.1852387,9.722220
89664.611763,43146.734401,0.000000,0,0,0.9821859,-0.1879119,9.722220
89663.684007,43146.361472,0.000000,0,0,0.9813393,-0.192284,9.722220
89662.761122,43145.978864,0.000000,0,0,0.9801888,-0.1980653,9.722220
89661.842630,43145.587516,0.000000,0,0,0.9791723,-0.2030312,9.722220
89660.931884,43145.183348,0.000000,0,0,0.9790669,-0.2035386,9.722220
89660.021104,43144.786636,0.000000,0,0,0.9674006,-0.2532511,9.722220
89659.280573,43144.130878,0.000000,0,0,0.8999321,-0.4360301,9.722220
89658.793295,43143.271969,0.000000,0,0,0.8258609,-0.5638739,9.722220
89658.529829,43142.304451,0.000000,0,0,0.7803888,-0.6252946,9.722220
89658.289810,43141.332670,0.000000,0,0,0.7899093,-0.6132236,9.722220
89658.046614,43140.365334,0.000000,0,0,0.7883458,-0.6152324,9.722220
89657.803849,43139.397494,0.000000,0,0,0.7881904,-0.6154314,9.722220
89657.563053,43138.428608,0.000000,0,0,0.7874336,-0.6163994,9.722220
89657.324380,43137.459495,0.000000,0,0,0.7868092,-0.6171964,9.722220
89657.088111,43136.489893,0.000000,0,0,0.7858465,-0.6184216,9.722220
89656.855080,43135.518990,0.000000,0,0,0.7847706,-0.6197864,9.722220
89656.624906,43134.547314,0.000000,0,0,0.7840822,-0.620657,9.722220
89656.395927,43133.575530,0.000000,0,0,0.7840668,-0.6206764,9.722220
89656.165829,43132.604282,0.000000,0,0,0.7848482,-0.6196881,9.722220
89655.932072,43131.634045,0.000000,0,0,0.7864031,-0.6177137,9.722220
89655.692460,43130.665048,0.000000,0,0,0.7884836,-0.6150558,9.722220
89655.445901,43129.697451,0.000000,0,0,0.7906955,-0.6122096,9.722220
89655.193354,43128.731529,0.000000,0,0,0.7920639,-0.6104382,9.722220
89654.937428,43127.768123,0.000000,0,0,0.7933726,-0.6087363,9.722220
89654.683183,43126.804001,0.000000,0,0,0.7929123,-0.6093358,9.722220
89654.343452,43125.866573,0.000000,0,0,0.8513126,-0.5246588,9.722220
89653.813336,43125.015604,0.000000,0,0,0.889682,-0.4565806,9.722220
89653.226279,43124.206806,0.000000,0,0,0.8890972,-0.4577183,9.722220
89652.647684,43123.397921,0.000000,0,0,0.8891803,-0.457557,9.722220
89652.041732,43122.609646,0.000000,0,0,0.9190503,-0.3941402,9.722220
89651.231227,43122.050848,0.000000,0,0,0.9815828,-0.1910374,9.722220
89650.264543,43121.811235,0.000000,0,0,0.9975369,-0.0701431,9.722220
89649.269507,43121.723134,0.000000,0,0,0.9996748,-0.0255007,9.722220
89648.269861,43121.690400,0.000000,0,0,0.9999514,-0.0098606,9.722220
89647.270179,43121.675364,0.000000,0,0,0.9999743,-0.0071671,9.722220
89646.271885,43121.660691,0.000000,0,0,0.9999872,-0.0050647,9.722220
89645.273835,43121.669569,0.000000,0,0,0.9998201,0.0189691,9.722220
89644.281293,43121.766869,0.000000,0,0,0.9960075,0.0892697,9.722220
89643.312415,43122.007019,0.000000,0,0,0.9906319,0.136559,9.722220
89642.352130,43122.279401,0.000000,0,0,0.9904036,0.1382054,9.722220
89641.391838,43122.551421,0.000000,0,0,0.9906027,0.1367711,9.722220
89640.433269,43122.825516,0.000000,0,0,0.9899822,0.1411924,9.722220
89639.468530,43123.088198,0.000000,0,0,0.9918601,0.1273325,9.722220
89638.535990,43123.434954,0.000000,0,0,0.9697598,0.2440615,9.722220
89637.710310,43123.991850,0.000000,0,0,0.9440991,0.3296616,9.722220
89636.961040,43124.650142,0.000000,0,0,0.9296027,0.3685632,9.722220
89636.240569,43125.340408,0.000000,0,0,0.9265796,0.3760987,9.722220
89635.532505,43126.043533,0.000000,0,0,0.9221468,0.38684,9.722220
89634.844226,43126.766652,0.000000,0,0,0.9156954,0.401873,9.722220
89634.181655,43127.513470,0.000000,0,0,0.9085043,0.4178756,9.722220
89633.543306,43128.281010,0.000000,0,0,0.902519,0.4306501,9.722220
89632.923741,43129.063579,0.000000,0,0,0.8981326,0.4397247,9.722220
89632.317348,43129.856306,0.000000,0,0,0.8951585,0.445748,9.722220
89631.718528,43130.654841,0.000000,0,0,0.8940778,0.4479117,9.722220
89631.121885,43131.455007,0.000000,0,0,0.8932008,0.4496581,9.722220
